id,age,name,last_name,sex,married,income,childrens,weight,height
902,69,Donna,Rodriguez,Male,Yes,50490.27199475894,2.0,69.68749870813927,159.54097157857967
903,44,Robert,Adams,Male,Yes,43322.68656775329,0.0,66.03635242212327,174.77799650142444
904,71,Martin,Williams,Female,Yes,23885.719801292817,2.0,74.40505086610341,148.62809729654902
905,22,Ryan,Morgan,Female,Yes,18570.109134195336,0.0,64.57112096580963,171.40054454298078
906,45,Brandon,Palmer,Male,Yes,36236.85047777467,0.0,62.582863485528726,164.15277063331035
907,76,Kaitlyn,Gonzalez,Female,No,28746.484654491866,1.0,79.6316733427037,165.6141202732976
908,40,Jon,Harris,Male,No,31047.851037549117,2.0,73.01068263845784,178.1673319449287
909,77,Jeremy,Green,Female,No,35934.33371479577,0.0,43.577865742546784,151.76084093850218
910,77,Richard,Mccarthy,Male,No,43342.72833444644,3.0,62.978437356954316,170.52480727074897
911,35,Theresa,Ali,Male,Yes,30240.33965394848,0.0,115.61642348106761,
912,44,Alexandria,Nicholson,Female,Yes,26899.027524648423,,49.9703492164293,148.78963890536033
913,50,Emily,Parrish,Female,No,20445.549327603454,0.0,66.21422483008426,160.5638782447738
914,33,Adam,Casey,Male,Yes,48035.58246164825,0.0,66.20561911905477,169.79688578004047
915,37,Christopher,Adams,Female,Yes,45367.956194252016,2.0,56.90511319946863,146.906459100829
916,22,Todd,Walker,Male,No,28529.071660032067,2.0,72.01807243603436,179.86093651488613
917,57,Jordan,Willis,Male,Yes,29833.37106454063,1.0,83.55913325493418,180.7496888207337
918,48,Carly,Ford,Male,No,45602.73466697662,0.0,88.45922736671159,170.97789496633993
919,53,William,Ramirez,Male,No,46065.46259604255,1.0,,174.30402630572675
920,51,Amber,Cisneros,Female,No,36508.034971580484,0.0,88.83510393256479,165.93095307532624
921,47,Jennifer,Lang,Male,No,35677.57031823267,3.0,84.05892191030316,181.78828729841584
922,33,Justin,Bennett,Male,Yes,27764.111232203373,0.0,78.2908394734207,187.95709909408873
923,22,Amanda,Allen,Male,No,11308.809654370565,1.0,88.2466880488095,176.5172818461392
924,57,Pamela,Cordova,Male,Yes,27311.677400586563,0.0,94.30035263706384,167.0520851715265
925,47,James,Martinez,Male,Yes,32947.996305845154,1.0,,
926,51,Daniel,Leonard,Male,Yes,35089.17734184291,,96.07210641854637,167.20043306387728
927,72,Christopher,Martin,Male,Yes,29982.063386642534,1.0,81.5640120266407,161.28906505432505
928,22,Cody,Taylor,Male,No,32781.06626929711,1.0,151.94370094589763,186.67022450323938
929,53,Christopher,Snow,Female,No,26602.653813592195,0.0,68.30050898456128,169.03022559169335
930,25,Darryl,Patton,Male,No,48534.8865273907,2.0,91.85601113451146,170.92754432837958
931,55,Scott,Wall,Male,Yes,58566.79217383504,1.0,91.76360113807135,164.77691514336036
932,50,Ashley,Vasquez,Female,Yes,20806.422734194657,0.0,61.666381221153806,166.32151155086567
933,76,Nancy,Jacobs,Male,No,39784.17141510235,1.0,60.087587583113574,173.27675367801584
934,37,Maureen,Jones,Female,No,17320.52340561383,0.0,72.8528266711264,173.75855089000373
935,23,Matthew,Mckinney,Female,No,44235.10658046826,2.0,81.78504048843114,153.3374631362983
936,64,Alexandria,Bryant,Female,Yes,48918.345855883475,3.0,55.59181018282529,145.62074896515568
937,33,Adam,Elliott,Male,No,27966.95087588058,2.0,82.09483762039604,171.95242968463538
938,60,Mason,Graham,Male,Yes,27702.7516632475,2.0,100.64155917491456,172.46414655033948
939,39,Tammy,Reeves,Male,No,38295.849360381064,2.0,83.50396476526154,
940,80,Michelle,Patterson,Male,Yes,48667.67676754735,0.0,94.56989849408701,171.48997790060812
941,28,Kathleen,Bailey,Female,Yes,34341.44478694807,3.0,67.44790226000026,152.98837999173313
942,42,Rachel,White,Male,Yes,54373.88294170746,3.0,82.23406551996052,176.7172469764181
943,34,Margaret,Anderson,Female,No,34131.362982221544,2.0,60.854922264696285,170.9269706730346
944,19,Michael,Lee,Female,No,39063.956576336466,3.0,50.151168886387595,158.0053232562804
945,37,Brittany,Small,Male,Yes,37224.795582181774,2.0,98.66636394934939,174.7688455645414
946,29,Sara,Cannon,Female,Yes,-31745.53833933724,1.0,49.69494070737768,172.82025701684012
947,53,Carrie,Mcintosh,Female,Yes,47869.73909806275,1.0,91.59309854457072,163.4720718092835
948,56,Andrew,Gardner,Male,No,65737.56668574826,1.0,78.3719795702542,171.67148303181068
949,33,Benjamin,Harper,Female,No,43302.21219142924,3.0,,
950,25,Timothy,Fritz,Male,Yes,29681.69821945478,0.0,59.478703889806674,162.43123006411116
951,20,Lisa,Moses,Female,No,32993.89770412825,0.0,78.26262793680833,173.69807296668532
952,30,Elaine,Buck,Male,No,36721.869789219316,3.0,69.01302956903065,165.35239496857855
953,75,Bridget,Wilkinson,Male,No,47170.97616346293,3.0,87.72761774873071,175.54528609264173
954,76,Jennifer,Jones,Male,Yes,31707.472175915937,3.0,66.9320385788208,174.4387681284529
955,45,Dana,Stewart,Male,Yes,30515.593367329766,,91.72033195205606,178.12157526987448
956,21,Kenneth,Taylor,Male,Yes,29884.712935430292,1.0,76.26133428911629,161.10272747189472
957,65,Jeanne,Reed,Female,Yes,55704.67689796259,1.0,83.03294312658656,148.81665512087335
958,63,William,Dean,Male,No,42290.74710129481,0.0,93.62832447657813,189.42165574587247
959,80,Kimberly,Duncan,Male,No,50708.62307910411,2.0,98.68818302294028,173.21480137573977
960,51,Nancy,Gonzalez,Female,Yes,34050.42519081035,2.0,54.90745875207016,158.72394546222
961,67,Tanya,Choi,Female,Yes,42942.20166154543,2.0,89.28501986142425,156.29588599994383
962,44,John,Chen,Female,Yes,23301.24642844754,2.0,46.912297468826694,139.71559039345817
963,32,Edwin,Santos,Male,Yes,18656.154786203464,,67.67030712198597,194.13860358122088
964,27,Robert,Rogers,Male,Yes,44297.12273123179,0.0,97.35154882719834,166.7405400095836
965,40,Scott,Stewart,Male,No,27641.14852731717,3.0,79.55330112243517,181.0688433564194
966,77,Garrett,Buchanan,Male,No,51183.87429882883,0.0,98.78893862541241,188.0021005326029
967,72,Melissa,Hess,Female,Yes,34203.79996220466,0.0,49.67038362585523,161.4002748561514
968,45,Michael,Case,Male,No,19542.891659508823,,65.49082570480802,178.11938246924987
969,53,Jared,Meyer,Female,No,33596.16988975584,1.0,49.931149831120024,159.00407117301668
970,39,John,George,Male,Yes,40525.58393284874,0.0,68.97105418029894,170.34938405080624
971,45,Kristi,Martinez,Male,No,50606.263478474546,0.0,94.42850069789978,176.48039287604735
972,49,Shannon,Campbell,Male,Yes,34835.6583402423,1.0,95.72236211212245,179.78801976378764
973,73,Edward,Klein,Male,No,47127.707439568716,3.0,90.49756349423608,181.10710305630315
974,26,Lisa,Green,Male,No,40679.37698610124,2.0,75.62935266597647,188.5573363177648
975,58,Douglas,Torres,Male,Yes,48494.792840332644,2.0,93.64570752224932,161.35072017447047
976,55,Theodore,Miller,Male,Yes,,3.0,71.82503507806648,169.8100017700733
977,56,Jason,Williams,Female,No,37528.61784114703,,67.21404302359244,174.53381416829896
978,28,Dustin,Dennis,Female,Yes,36724.15997880502,2.0,79.7474942590778,158.87003863945165
979,66,Marcus,Good,Female,No,51638.53243411657,1.0,74.98281729787517,157.6174794758975
980,65,Cindy,Anderson,Male,No,64632.97075637403,2.0,85.10789586058604,170.35711151009855
981,53,Holly,Padilla,Male,Yes,34694.56137406732,2.0,97.66582772913921,199.18399435960325
982,23,Maurice,Ramsey,Male,Yes,33765.25597306425,2.0,79.83378379342618,165.22018533637126
983,23,Jerry,Williams,Female,No,25192.47699486433,1.0,71.95769370188746,156.387607565354
984,39,Philip,Silva,Male,Yes,24645.13275894365,2.0,103.95614916577446,153.3382744497091
985,59,Vanessa,Rodriguez,Male,No,52558.35634542143,3.0,84.58086362862666,166.15283826137141
986,29,Dwayne,Bauer,Female,Yes,28875.62383713992,1.0,50.90595099524269,155.38875197642489
987,44,Barbara,Garcia,Female,No,33955.97707861832,0.0,60.17374919236806,156.03164927637974
988,55,Francisco,Herrera,Male,No,52510.00098910579,0.0,56.882805337299885,155.51051166220915
989,56,Kim,Marshall,Male,Yes,43213.06670267,2.0,152.90946087991904,146.37357071257864
990,49,Brian,Moore,Male,No,43637.84642444791,0.0,110.56069202420029,165.2667560065022
991,79,Laura,Velez,Male,Yes,44059.42038419162,,40.98602731484922,173.3660541570496
992,22,Connie,Cox,Male,Yes,22991.643729347903,2.0,80.95445337232835,167.67265544204668
993,64,Isabel,Singleton,Female,Yes,48086.191393559435,2.0,35.4681150206837,154.2114070760969
994,69,Tammy,Hayes,Male,No,28886.983042310247,3.0,88.70898656554783,172.92125263907624
995,65,Anne,Villarreal,Male,Yes,50055.985459023985,1.0,50.93771581418706,162.04569568609105
996,51,Amanda,Garcia,Female,No,37540.91113186313,0.0,60.939638930545556,160.57233355550838
997,52,Miguel,Johnston,Male,Yes,27743.731116359602,1.0,64.4627741044627,181.80910473525017
998,43,Adam,Harvey,Male,Yes,36586.71637661395,3.0,150.42946676154776,177.249751197992
999,26,Stephen,Watson,Female,No,40609.89456542754,,70.5475769864048,137.2809680383182
1000,75,Corey,Lynch,Female,No,34421.26209875439,0.0,109.36391458003689,153.33130982530443
